CodigoExterno,Nombre,Descripcion,Categoria,Estado,Vigencia,Tipo,Organismo,TipoEntidad,Region,Comuna,MontoEstimado,Moneda,FechaPublicacion,FechaCierre,AnioCierre,MesCierreNum,MesCierre,DiasParaCierre,NumeroOferentes,CantidadItems,FuenteFinanciamiento,CantidadReclamos,MontoAdjudicado,ProveedorAdjudicado
4464-30-LE26,MANTENIMIENTO PREVENTIVO Y CORRECTIVO EQUIPO DE RAYOS X OSTEOPULMONAR TECHO DIGITAL ,MANTENIMIENTO PREVENTIVO Y CORRECTIVO EQUIPO DE RAYOS X OSTEOPULMONAR TECHO DIGITAL ,Equipamiento para laboratorios,Cerrada,Fuera de plazo,Licitación Pública Entre 100 y 1000 UTM,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO,Servicio de Salud,Región del Maule ,Curicó,,CLP,2026-06-01T08:45:11.92,2026-06-11T17:30:00,2026.0,6.0,Jun,0,,1.0,HOSPITAL SAN JUAN DE DIOS CURICO,834.0,,
4464-31-LE26,Plan de Mantenimiento Preventivo y Correctivo Equipo Rayos X Portátil Digital Marca General Electric,Plan de Mantenimiento Preventivo y Correctivo Equipo Rayos X Portátil Digital Marca General Electric,Equipamiento para laboratorios,Cerrada,Fuera de plazo,Licitación Pública Entre 100 y 1000 UTM,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO,Servicio de Salud,Región del Maule ,Curicó,,CLP,2026-06-01T08:45:00,2026-06-11T17:30:00,2026.0,6.0,Jun,0,,1.0,HOSPITAL SAN JUAN DE DIOS CURICO,834.0,,
4469-103-L126,"SC 39914 (CS) IMPLEMENTACION ESTUDIO TV, CARRERA DE PERIODISMO","SC 39914 (CS) IMPLEMENTACION ESTUDIO TV, CARRERA DE PERIODISMO",Vehículos y equipamiento en general,Publicada,Vigente,Licitación Pública Menor a 100 UTM,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidad,Región Metropolitana de Santiago,La Florida,2980879.0,CLP,2026-06-08T18:19:19.2,2026-06-15T15:00:00,2026.0,6.0,Jun,4,,3.0,,717.0,,
4469-104-LE26,SC 39633-SA-SERV.MANTENCION ASCENSORES UPLA,"DISPONE LLAMADO A LICITACIÓN PÚBLICA Y APRUEBA LAS BASES ADMINISTRATIVAS Y TÉCNICAS PARA LA CONTRATACIÓN DEL SERVICIOS DE: DIAGNÓSTICO, HABILITACION, PUESTA EN MARCHA, MANTENCIÓN PREVENTIVA Y CORRECTIVA DE ASCENSORES, ELEVADORES Y MONTACARGAS DE LA UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACIÓN",Servicios de construcción y mantenimiento,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidad,Región de Valparaíso ,Valparaíso,31686580.0,CLP,2026-06-01T13:36:55.953,2026-06-22T15:30:00,2026.0,6.0,Jun,11,,1.0,,717.0,,
4469-105-L126,SC 39938 (CS) ADQUICIÓN DE EQUIPOS COMPUTACIONALES PARA PROYECTO UPA 25991,SC 39938 (CS) ADQUICIÓN DE EQUIPOS COMPUTACIONALES PARA PROYECTO UPA 25991,"Tecnologías de la información, telecomunicaciones y radiodifusión",Publicada,Vigente,Licitación Pública Menor a 100 UTM,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidad,Región Metropolitana de Santiago,La Florida,3038372.0,CLP,2026-06-08T18:16:30.98,2026-06-15T15:00:00,2026.0,6.0,Jun,4,,2.0,,717.0,,
4469-107-L126,SC 39963 (CS) PARA TALLERES DEPORTIVOS CON ESCUELA DIEGO PORTALES,SC 39963 (CS) PARA TALLERES DEPORTIVOS CON ESCUELA DIEGO PORTALES,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",Publicada,Vigente,Licitación Pública Menor a 100 UTM,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidad,Región Metropolitana de Santiago,Independencia,302996.0,CLP,2026-06-05T15:05:36.22,2026-06-15T15:00:00,2026.0,6.0,Jun,4,,5.0,,717.0,,
4469-108-LE26,SC 39730 JRA - SERVIDOR DEDICADO HOSTING WEB UPLA,DISPONE LLAMADO A LICITACIÓN  PÚBLICA Y APRUEBA LAS BASES ADMINISTRATIVAS Y TÉCNICAS PARA LA CONTRATACIÓN DEL SERVICIO DE SERVIDOR DEDICADO HOSTING PARA LOS SITIOS WEB DE LA UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACIÓN.,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidad,Región de Valparaíso ,Valparaíso,8568000.0,CLP,2026-06-04T18:41:03.007,2026-06-15T15:30:00,2026.0,6.0,Jun,4,,1.0,,717.0,,
4469-109-E226,SC 39895 KE SERV ARR BUS EL 15 Y 19 DE JUNIO,"SERV ARR BUS FECHA 15 Y 19 DE JUNIO, 46 PERSONAS, SALIDA DESDE CASA CENTRAL UPLA, AV. PLAYA ANCHA 850, PLAYA ANCHA VALPARAISO, DESTINO PADRE SAMUEL JOFRE 415, PELLUHUE, REGION DEL MAULE  HORARIO 20 HORAS. ESPECIFICACIONES TECNICAS EN ARCHIVO ADJUNTO","Servicios de transporte, almacenaje y correo",Cerrada,Fuera de plazo,Licitación Privada Menor a 100 UTM,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidad,Región de Valparaíso ,Valparaíso,2200000.0,CLP,2026-06-04T18:28:09.95,2026-06-11T11:00:00,2026.0,6.0,Jun,0,,1.0,2222,717.0,,
4469-110-L126,"S.C. N° 39989 (U.F.), EQUIPAMIENTO PARA LABORATORIO HUB AMBIENTAL. UPLA. UPA 24991.","S.C. N° 39989 (U.F.), EQUIPAMIENTO PARA LABORATORIO HUB AMBIENTAL. UPLA. UPA 24991.
ART. 38 SEGUN LEY 21094 DE UNIVERSIDADES ESTATALES","Artículos para estructuras, obras y construcciones",Publicada,Vigente,Licitación Pública Menor a 100 UTM,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidad,Región Metropolitana de Santiago,Independencia,5400000.0,CLP,2026-06-05T15:16:11.59,2026-06-15T16:00:00,2026.0,6.0,Jun,4,,2.0,,717.0,,
4469-111-L126,"S.C. N°39983 (U.F.), EQUIPAMIENTO PARA LABORATORIO LPNSO UPLA. PROY. UPA 24991.","S.C. N°39983 (U.F.), EQUIPAMIENTO PARA LABORATORIO LPNSO UPLA. PROY. UPA 24991.
ART. 38 SEGUN LEY 21094 DE UNIVERSIDADES ESTATALES","Artículos para estructuras, obras y construcciones",Publicada,Vigente,Licitación Pública Menor a 100 UTM,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidad,Región Metropolitana de Santiago,Independencia,5000001.0,CLP,2026-06-05T15:20:25.19,2026-06-15T16:00:00,2026.0,6.0,Jun,4,,2.0,,717.0,,
4469-113-L126,S.C. N° 40010 (P.C) SERVICIO DE PUBLICIDAD PAGADA PARA DIFUSIÓN DE PROGRAMAS DE POSTGRADO ; PROYECTO UPA23991,"S.C. N° 40010 (P.C) SERVICIO DE PUBLICIDAD PAGADA PARA DIFUSIÓN DE PROGRAMAS DE POSTGRADO ; PROYECTO UPA23991
ART. 38 SEGÚN LEY 21094 DE UNIVERSIDADES ESTATALES
","Servicios editoriales, de diseño, publicidad, gráficos y artistas",Publicada,Vigente,Licitación Pública Menor a 100 UTM,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidad,Región Metropolitana de Santiago,Independencia,5000000.0,CLP,2026-06-08T18:29:28.577,2026-06-15T16:00:00,2026.0,6.0,Jun,4,,1.0,,717.0,,
4469-115-L126,"S.C. N° 40014 (P.C) ADQUISICION DE DISCO DURO , TINTAS DE IMPRESORAS  Y OTROS MATERIALES Y/O APARATOS PARA USO EN OFICINA  ; PROYECTO  RED24992","S.C. N° 40014 (P.C) ADQUISICION DE DISCO DURO , TINTAS DE IMPRESORAS  Y OTROS MATERIALES Y/O APARATOS PARA USO EN OFICINA  ; PROYECTO  RED24992
ART. 38 SEGÚN LEY 21094 DE UNIVERSIDADES ESTATALES","Tecnologías de la información, telecomunicaciones y radiodifusión",Publicada,Vigente,Licitación Pública Menor a 100 UTM,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidad,Región Metropolitana de Santiago,Independencia,919786.0,CLP,2026-06-08T18:25:52.97,2026-06-15T16:00:00,2026.0,6.0,Jun,4,,4.0,,717.0,,
4469-88-L126,SC 39864 (CS) LOS ARTÍCULOS SERÁN UTIIZADOS PARA HABILITACIÓN DE SALA PARA REUNIONES Y CLASES,SC 39864 (CS) LOS ARTÍCULOS SERÁN UTIIZADOS PARA HABILITACIÓN DE SALA PA,"Equipos y suministros de imprenta, fotográficos y audiovisuales",Publicada,Vigente,Licitación Pública Menor a 100 UTM,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidad,Región Metropolitana de Santiago,Estación Central,3000000.0,CLP,2026-06-05T13:41:51.123,2026-06-15T15:00:00,2026.0,6.0,Jun,4,,1.0,,717.0,,
4469-96-L126,SC 39904 (CS) MATERIALES PARA PROYECTO BIBLIOTECA VIVA FNDR.,SC 39904 (CS) MATERIALES PARA PROYECTO BIBLIOTECA VIVA FNDR.,"Productos derivados de minerales, plantas y animales",Publicada,Vigente,Licitación Pública Menor a 100 UTM,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Universidad,Región Metropolitana de Santiago,Estación Central,2967791.0,CLP,2026-06-05T13:54:32.977,2026-06-15T15:30:00,2026.0,6.0,Jun,4,,64.0,,717.0,,
4473-12-LE26,ADQUISICIÓN DE INDUMENTARIA SEGURIDAD,ADQUISICIÓN DE INDUMENTARIA PERSONAL PARA EQUIPOP DE SEGURIDAD DE LA MUNICIPALIDAD DE ROMERAL,"Equipos y suministros de defensa, orden público, protección y seguridad",Desierta,Fuera de plazo,Licitación Pública Entre 100 y 1000 UTM,I.MUNICIPALIDAD DE ROMERAL,Municipalidad,Región del Maule ,Romeral,13000000.0,CLP,2026-06-02T17:00:32.887,2026-06-11T15:00:00,2026.0,6.0,Jun,0,0.0,1.0,MUNICIPAL,54.0,,
4473-13-LE26,PODA Y TALA DE ÁRBOLES CON RIESGO DE CAÍDA,PODA Y TALA DE ÁRBOLES CON RIESGO DE CAÍDA,"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I.MUNICIPALIDAD DE ROMERAL,Municipalidad,Región del Maule ,Romeral,12500000.0,CLP,2026-06-08T16:44:51.263,2026-06-16T15:00:00,2026.0,6.0,Jun,5,,1.0,MUNICIPAL,54.0,,
4475-15-LE26,Equipos y recursos computacionales Esc. AAP,Equipos y recursos computacionales para Escuela Arturo Alessandri Palma,"Tecnologías de la información, telecomunicaciones y radiodifusión",Cerrada,Fuera de plazo,Licitación Pública Entre 100 y 1000 UTM,I.MUNICIPALIDAD DE ROMERAL,Municipalidad,Región del Maule ,Romeral,15000000.0,CLP,2026-05-28T16:21:41.62,2026-06-11T13:00:00,2026.0,6.0,Jun,0,,1.0,LEY S.E.P.,54.0,,
4475-16-LP26,CONTRATACION DE TRANSPORTE ESCOLAR 2 SEMESTRE,"CONTRATACION DE TRANSPORTE SEGUNDO SEMESTRE ESCOLAR 2026,BUSES DE ACERCAMIENTO PARA ALUMNOS DE LA COMUNA DE ROMERAL","Servicios de transporte, almacenaje y correo",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,I.MUNICIPALIDAD DE ROMERAL,Municipalidad,Región del Maule ,Romeral,169280400.0,CLP,2026-05-22T16:39:45.233,2026-06-12T12:00:00,2026.0,6.0,Jun,1,,18.0,fondos:daem,54.0,,
4476-12-LE26,MEDICAMENTOS CONVENIO FOFAR,ADQUISICIÓN DE MEDICAMENTOS CONVENIO FOFAR,Medicamentos y productos farmacéuticos,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I.MUNICIPALIDAD DE ROMERAL,Municipalidad,Región del Maule ,Romeral,39760000.0,CLP,2026-05-29T11:18:10.453,2026-06-15T15:00:00,2026.0,6.0,Jun,4,,17.0,2152204004004000,54.0,,
4483-15-LR26,REPOSICION CUARTEL GENERAL 1° COMPAÑIA DE BOMBEROS TIERRA AMARILLA,"EL PROYECTO CONTEMPLA LA REPOSICION DEL CUARTEL GENERAL DE LA 1° COMPAÑIA DE BOMBEROS DE TIERRA AMARILLA, SEGUN DECRTETO ALCALDICIO N°1952 DEL 15/05/2026, QUE APRUEBA BASES.",Servicios de construcción y mantenimiento,Publicada,Vigente,LR,I MUNICIPALIDAD DE TIERRA AMARILLA,Municipalidad,Región de Atacama ,Tierra Amarilla,,CLP,2026-05-16T12:59:09.977,2026-06-30T15:30:00,2026.0,6.0,Jun,19,,1.0,Fondo Nacional de Desarrollo Regional F.N.D.R. ,743.0,,
4483-16-LP26,CONSTRUCCION CLINICA VETERINARIA COMUNA DE TIERRA AMARILLA,"EL PROYECTO CONTEMPLA LA CONSTRUCCION CLINICA VETERINARIA COMUNA DE TIERRA AMARILLA. SEGUN DECRETO ALCALDICIO N°2208 DE FECHA 06/06/2026 QUE APRUEBA BASES ADMINISTRATIVAS ESPECIALES, ESPECIFICACIONES TECNICAS Y NOMBRA COMISION EVALUADORA.",Servicios de construcción y mantenimiento,Publicada,Vigente,Licitación Pública Mayor 1000 UTM,I MUNICIPALIDAD DE TIERRA AMARILLA,Municipalidad,Región de Atacama ,Tierra Amarilla,,CLP,2026-06-03T10:31:19.903,2026-07-06T15:30:00,2026.0,7.0,Jul,25,,1.0,FONDOS DE TERCEROS,743.0,,
4483-17-LR26,REPOSICION ALUMBRADO PUBLICO COMUNA DE TIERRA AMARILLA,"EL PROYECTO CONTEMPLA LA REPOSICION DEL ALUMBRADO PUBLICO EN LA COMUNA DE TIERRA AMARILLA, SEGUN DECRETO ALCALDICIO N°2212 DEL 02/06/2026 QUE APRUEBA BASES ADMINISTRATIVAS ESPECIALES,
ESPECIFICACIONES TECNICAS, Y NOMBRA
COMISION DE ANALISIS, EVALUACION Y PROPOSICION.",Servicios de construcción y mantenimiento,Publicada,Vigente,LR,I MUNICIPALIDAD DE TIERRA AMARILLA,Municipalidad,Región de Atacama ,Tierra Amarilla,,CLP,2026-06-02T19:54:30.21,2026-07-17T15:30:00,2026.0,7.0,Jul,36,,1.0,Fondo Nacional de Desarrollo Regional F.N.D.R. ,743.0,,
4484-13-LP26,CONVENIO DE SUMINISTRO DE EXAMENES DE LABORATORIO,CONTAR CON CONVENIO DE SUMINISTRO DE EXAMENES DE LABORATORIO PARA ENTREGAR UN SERVICIO INTEGRAL A NUESTROS USUARIOS,"Salud, servicios sanitarios y alimentación",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,I MUNICIPALIDAD DE TIERRA AMARILLA,Municipalidad,Región de Atacama ,Tierra Amarilla,100840336.0,CLP,2026-06-10T13:23:44.183,2026-06-22T15:03:00,2026.0,6.0,Jun,11,,58.0,FONDOS ORDINARIOS,743.0,,
4486-15-L126,ASISTENCIA TÉCNICA NIC SP-CGR PARA MUNICIPALIDAD.,"Contratación del servicio denominado “Asistencia Técnica Especializada y Capacitación Aplicada en NICSP-CGR para la Ilustre Municipalidad de Negrete”, destinado a fortalecer los conocimientos técnicos de los funcionarios municipales vinculados a las áreas de Administración y Finanzas, Contabilidad, Control Interno y demás unidades relacionadas con la gestión financiera municipal.","Educación, formación, entrenamiento y capacitación",Publicada,Vigente,Licitación Pública Menor a 100 UTM,I MUNICIPALIDAD DE NEGRETE,Municipalidad,Región del Biobío ,Negrete,,CLP,2026-06-09T19:22:58.95,2026-06-18T16:00:00,2026.0,6.0,Jun,7,,1.0,PRESUPUESTO MUNICIPAL,188.0,,
449-2-LE26,ADQUISICIÓN E INSTALACIÓN GRUPO ELECTRÓGENO,"ejecución de: ADQUISICIÓN E INSTALACIÓN DE NUEVO GRUPO ELECTRÓGENO PARA LA DIRECCIÓN DE SEGURIDAD Y PREVENCIÓN DEL DELITO DE LA REINA, ubicada en Av. Mateo de Toro y Zambrano N° 1474, comuna de La Reina.",Maquinaria para generación y distribución de energía,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE LA REINA,Municipalidad,Región Metropolitana de Santiago,La Reina,,CLP,2026-06-03T17:43:18.577,2026-06-15T15:00:00,2026.0,6.0,Jun,4,,1.0,Municipal,194.0,,
4493-14-LE26,ADQUISICIÓN DE INSUMOS DENTALES PARA CESFAM PENCO,"LA NECESIDAD DE CONTAR CON INSUMOS DENTALES PARA UNIDAD ODONTOLÓGICAS CESFAM PENCO,SE SOLICITA AL OFERTAR ADJUNTAR IMÁGENES REFERENCIALES DE LOS PRODUCTOS Y ESPECIFICACIONES TÉCNICAS, CUALQUIER DOCUMENTO NO REQUERIDO EN LA LICITACIÓN, NO SE CONSIDERARÁ PARA EVALUACIÓN",Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE PENCO,Municipalidad,Región del Biobío ,Penco,17846506.0,CLP,2026-06-03T09:27:22.357,2026-06-12T17:26:00,2026.0,6.0,Jun,1,,75.0,,340.0,,
4494-21-LE26,ADQUISICIÓN DE CHAQUETAS INSTITUCIONALES,"La presente licitación tiene como objetivo la adquisición de chaquetas institucionales para autoridades, funcionarios y prestadores de servicios, damas y varones, con el fin de distinguir al personal especialmente para el trabajo en terreno, emergencias y actividades que realiza el municipio. Características y condiciones según lo señalado en las Bases Técnicas.",Servicios de cuidado personal y domésticos,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE PENCO,Municipalidad,Región del Biobío ,Penco,9000000.0,CLP,2026-06-03T17:06:16.57,2026-06-15T15:00:00,2026.0,6.0,Jun,4,,1.0,Fondos Municipales,340.0,,
4511-36-LE26,“CONTRATO DE SUMINISTRO SERVICIO DE TRANSPORTE DE PASAJEROS”,"La licitación contempla la adquisición de servicios esporádicos de transporte de pasajeros tanto dentro de la comuna como hacia otras comunas y regiones del país, con capacidad para trasladar a grupos de hasta 600 personas simultáneamente. El servicio debe incluir vehículos, conductores, combustible, peajes, tag, mantención, reparación, etc.","Servicios basados en ingeniería, ciencias sociales y tecnología de la información",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,ILUSTRE MUNICIPALIDAD DE RETIRO,Municipalidad,Región del Maule ,Retiro,36300000.0,CLP,2026-06-04T16:41:39.42,2026-06-15T15:01:00,2026.0,6.0,Jun,4,,1.0,MUNICIPAL,217.0,,
4517-2-LE26,Servicios profesionales de registro de fotografías,"Servicios profesionales de registro, documentación y gestión digital del Fondo Adige Bassi del Museo Regional de Atacama, correspondientes a 678 fotografías en soporte papel y 1 negativo fotográfico. 
Detalles en bases adjuntas","Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,Servicio público,Región Metropolitana de Santiago,Santiago,16000000.0,CLP,2026-06-01T10:22:14.187,2026-06-12T17:00:00,2026.0,6.0,Jun,1,,1.0,,383.0,,
45-29-LE26,SERVICIO DE MONITOREO SUMINISTRO E INSTALACIÓN DE SISTEMA DE ALARMAS Y CCTV PARA TODAS LAS DIRECCIONES REGIONALES DEL SENCE,Efectuar un proceso licitatorio de selección múltiple con el fin de contratar los servicios de monitoreo del sistema de alarmas y circuito cerrado de televisión (CCTV) en las dependencias de cada oficina regional de este Servicio,"Servicios de defensa nacional, orden público y seguridad",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,SERVICIO NACIONAL DE CAPACITACION Y EMPLEO,Servicio público,Región Metropolitana de Santiago,,55981419.0,CLP,2026-06-10T09:55:49.157,2026-06-24T15:01:00,2026.0,6.0,Jun,13,,17.0,Servicio Nacional de Capacitación y Empleo,47.0,,
4555-17-LE26,SERVICIO DE MANTENIMIENTO EQUIPOS DENTALES,"La Ilustre Municipalidad de Zapallar, en adelante e indistintamente la “MUNICIPALIDAD” o el “MUNICIPIO”, llama a licitación pública para la contratación por la vía de suministro, la mantención preventiva y correctiva de equipos dentales para la comuna de Zapallar, la cual se regulará por las Bases Administrativas Generales aprobadas por Decreto de Alcaldía 12062026 de fecha 17 de abril de 2026 y",Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE ZAPALLAR,Municipalidad,Región de Valparaíso ,Zapallar,7500000.0,CLP,2026-06-08T16:16:32.6,2026-06-18T15:30:00,2026.0,6.0,Jun,7,,1.0,Presupuesto DESAM,154.0,,
4556-24-LE26,SUMINISTRO SERVICIO DE COCTEL ,PARA COMUNIDADES EDUCATIVAS ,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE ZAPALLAR,Municipalidad,Región de Valparaíso ,Zapallar,,CLP,2026-06-08T13:08:16.45,2026-06-15T15:00:00,2026.0,6.0,Jun,4,,1.0,DAEM Y SEP ,154.0,,
4556-25-LE26,MOBILIARIO ESTABLECIMIENTOS ,MOBILIARIO ESTABLECIMIENTOS ,Muebles y mobiliario,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE ZAPALLAR,Municipalidad,Región de Valparaíso ,Zapallar,,CLP,2026-06-09T11:33:52.667,2026-06-16T10:00:00,2026.0,6.0,Jun,5,,2.0,DAEM Y SEP ,154.0,,
4559-19-L126,CONVENIO DE SUMINISTRO PLACAS RADIOGRÁFICAS,INSUMOS PARA LA UNIDAD DE MAMOGRAFÍA  ENTREGA A USUARIAS,Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Menor a 100 UTM,I MUNICIPALIDAD DE LOS ALAMOS DEPTO COMUNAL,Municipalidad,Región del Biobío ,Los Alamos,,CLP,2026-06-09T09:31:41.76,2026-06-19T15:00:00,2026.0,6.0,Jun,8,,1.0,PROGRAMA IMAGENES DIAGNOSTICAS ,232.0,,
4559-20-LE26,ECOTOMOGRAFÍAS ABDOMINALES,ADQUISICIÓN DE ECOTOMOGRAFÍAS ABDOMINALES,"Salud, servicios sanitarios y alimentación",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE LOS ALAMOS DEPTO COMUNAL,Municipalidad,Región del Biobío ,Los Alamos,,CLP,2026-06-09T15:42:08.737,2026-06-19T15:30:00,2026.0,6.0,Jun,8,,1.0,Imágenes Diagnósticas ,232.0,,
4559-21-L126,INSUMOS BOX DE ATENCIÓN SALA TEA,INSUMOS BOX DE ATENCIÓN SALA DE ATENCIÓN INTEGRAL AL DESARROLLO INFANTO-ADOLESCENTE .,Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Menor a 100 UTM,I MUNICIPALIDAD DE LOS ALAMOS DEPTO COMUNAL,Municipalidad,Región del Biobío ,Los Alamos,,CLP,2026-06-10T12:17:12.34,2026-06-19T15:30:00,2026.0,6.0,Jun,8,,52.0,TEA ,232.0,,
4559-22-L126,INSUMOS DE EQUIPAMIENTO BOX AVD SALA TEA,INSUMOS EQUIPAMIENTO BOX AVD SALA DE ATENCIÓN INTEGRAL AL DESARROLLO INFANTO - ADOLESCENTE,"Muebles, accesorios, electrodomésticos y productos electrónicos",Revocada,Fuera de plazo,Licitación Pública Menor a 100 UTM,I MUNICIPALIDAD DE LOS ALAMOS DEPTO COMUNAL,Municipalidad,Región del Biobío ,Los Alamos,1500000.0,CLP,2026-06-10T12:15:49.403,2026-06-19T15:00:00,2026.0,6.0,Jun,8,,2.0,PRAPS AIDIA ,232.0,,
4560-21-LE26,SERVICIO FOTOCOPIADO,"•	FONDOS DAEM., SEP., FAEP, JUNJI U OTROS FONDOS QUE ADMINISTRE EL DAEM.
•	ESTABLECIMIENTOS
COLEGIOS
CENTROS JUNJI Y 
DAEM 
•	CONTRATACIÓN SERVICIO FOTOCOPIADO AÑOS 2026-2027","Servicios editoriales, de diseño, publicidad, gráficos y artistas",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,I MUNICIPALIDAD DE LOS ALAMOS DEPTO COMUNAL,Municipalidad,Región del Biobío ,,45000000.0,CLP,2026-06-10T09:29:47.033,2026-06-23T18:50:00,2026.0,6.0,Jun,12,,2.0,DAEM-FAEP-SEP-OTROS QUE ADMINISTRE EL DAEM,232.0,,
